(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&2e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&2e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&0&&4243.48&&100

(100, 10,0)&&0&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 10,0)&&1e-06&&4243.48&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&9e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 20,0)&&2e-06&&5366.22&&100

(100, 20,0)&&1e-06&&5366.22&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&3.8e-05&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(100, 50,0)&&1e-06&&7776&&100

(100, 50,0)&&2e-06&&7776&&100

(1000, 100,0)&&1e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&1e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&1e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&1e-06&&8004.37&&1000

(1000, 100,0)&&2e-06&&8004.37&&1000

(1000, 100,0)&&4.3e-05&&8004.37&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&1e-06&&11836.3&&1000

(1000, 200,0)&&2e-06&&11836.3&&1000

(1000, 200,0)&&2e-06&&11836.3&&1000

(1000, 200,0)&&2e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&3e-06&&11836.3&&1000

(1000, 200,0)&&2e-06&&12361&&1000

(1000, 200,0)&&3e-06&&12361&&1000

(1000, 200,0)&&3e-06&&12361&&1000

(1000, 200,0)&&2e-06&&12361&&1000

(1000, 200,0)&&2e-06&&12361&&1000

(1000, 200,0)&&3e-06&&12361&&1000

(1000, 200,0)&&3e-06&&12361&&1000

(1000, 200,0)&&3e-06&&12361&&1000

(10000, 2000,0)&&9e-06&&45640&&10000

(10000, 2000,0)&&7e-06&&50356&&10000

(10000, 2000,0)&&8e-06&&47919.3&&10000

(10000, 2000,0)&&7e-06&&47736&&10000

(10000, 2000,0)&&6e-06&&40678.7&&10000

(10000, 2000,0)&&7e-06&&41724.7&&10000

(10000, 2000,0)&&8e-06&&47910.6&&10000

(10000, 2000,0)&&9e-06&&46613.2&&10000

(10000, 2000,0)&&9e-06&&43552.1&&10000

(10000, 2000,0)&&6e-06&&41018.5&&10000

(10000, 2000,0)&&6e-06&&36809.9&&10000

(10000, 2000,0)&&2.5e-05&&48538.6&&10000

(10000, 2000,0)&&6e-06&&43302.8&&10000

(10000, 2000,0)&&6e-06&&41226&&10000

(10000, 2000,0)&&1e-05&&42862&&10000

(10000, 2000,0)&&1.2e-05&&46563.5&&10000

(10000, 2000,0)&&8e-06&&45578.2&&10000

(10000, 2000,0)&&8e-06&&44286.1&&10000

(10000, 2000,0)&&1.3e-05&&44458.1&&10000

(10000, 2000,0)&&1.3e-05&&40944.3&&10000

