(100, 10,0.5)&&0.000521&&1443&&88

(100, 10,0.5)&&0.000609&&1443&&88

(100, 10,0.5)&&0.000485&&1443&&88

(100, 10,0.5)&&0.000492&&1443&&88

(100, 10,0.5)&&0.000548&&1443&&88

(100, 10,0.5)&&0.000447&&1443&&88

(100, 10,0.5)&&0.0004&&1443&&88

(100, 10,0.5)&&0.000407&&1443&&88

(100, 10,0.5)&&0.000425&&1443&&88

(100, 10,0.5)&&0.000935&&1443&&88

(100, 10,0.5)&&0.000519&&1443&&88

(100, 10,0.5)&&0.000553&&1443&&88

(100, 10,0.5)&&0.000468&&1443&&88

(100, 10,0.5)&&0.000522&&1443&&88

(100, 10,0.5)&&0.000513&&1443&&88

(100, 10,0.5)&&0.000527&&1443&&88

(100, 10,0.5)&&0.000491&&1443&&88

(100, 10,0.5)&&0.000572&&1443&&88

(100, 10,0.5)&&0.000513&&1443&&88

(100, 10,0.5)&&0.000592&&1443&&88

(100, 20,0.5)&&0.001039&&2254&&91

(100, 20,0.5)&&0.00076&&2254&&91

(100, 20,0.5)&&0.000436&&2254&&91

(100, 20,0.5)&&0.00041&&2254&&91

(100, 20,0.5)&&0.000451&&2254&&91

(100, 20,0.5)&&0.000532&&2254&&91

(100, 20,0.5)&&0.000469&&2254&&91

(100, 20,0.5)&&0.00048&&2254&&91

(100, 20,0.5)&&0.00044&&2254&&91

(100, 20,0.5)&&0.000416&&2254&&91

(100, 20,0.5)&&0.000377&&2254&&91

(100, 20,0.5)&&0.000513&&2254&&91

(100, 20,0.5)&&0.000445&&2254&&91

(100, 20,0.5)&&0.000499&&2254&&91

(100, 20,0.5)&&0.00047&&2254&&91

(100, 20,0.5)&&0.000472&&2254&&91

(100, 20,0.5)&&0.000486&&2254&&91

(100, 20,0.5)&&0.000521&&2254&&91

(100, 20,0.5)&&0.000438&&2254&&91

(100, 20,0.5)&&0.000622&&2254&&91

(100, 50,0.5)&&0.000421&&2776&&100

(100, 50,0.5)&&0.000407&&2776&&100

(100, 50,0.5)&&0.000586&&2776&&100

(100, 50,0.5)&&0.000478&&2776&&100

(100, 50,0.5)&&0.000474&&2776&&100

(100, 50,0.5)&&0.000486&&2776&&100

(100, 50,0.5)&&0.000704&&2776&&100

(100, 50,0.5)&&0.000454&&2776&&100

(100, 50,0.5)&&0.000385&&2776&&100

(100, 50,0.5)&&0.000635&&2776&&100

(100, 50,0.5)&&0.000421&&2776&&100

(100, 50,0.5)&&0.000457&&2776&&100

(100, 50,0.5)&&0.000488&&2776&&100

(100, 50,0.5)&&0.00042&&2776&&100

(100, 50,0.5)&&0.000495&&2776&&100

(100, 50,0.5)&&0.000485&&2776&&100

(100, 50,0.5)&&0.00042&&2776&&100

(100, 50,0.5)&&0.000396&&2776&&100

(100, 50,0.5)&&0.000443&&2776&&100

(100, 50,0.5)&&0.000517&&2776&&100

(1000, 100,0.5)&&0.000954&&5511&&997

(1000, 100,0.5)&&0.000501&&5511&&997

(1000, 100,0.5)&&0.000549&&5511&&997

(1000, 100,0.5)&&0.000575&&5511&&997

